-1.143561384030454021e-02 6.007682454061218785e-02 -3.535686404037980540e-02 9.391705683503930729e-03 -1.399641531868975591e-03 -1.963543191754307804e-02 7.418144309474004362e-03 -2.344471927685602697e-02 -3.633797787740099955e-03 7.542756476410597023e-03 -8.654481287257129868e-03 3.393822053420135487e-02 7.102440002732864077e-02 -2.128681863823574799e-02 8.039542654303302727e-02 -9.980243365238974235e-03 1.264215024951758845e-02 3.332015519948247628e-02 -1.277150890404891714e-01 -6.028431285654616695e-02 -1.175031795098005309e-02 -1.204620056330410298e-02 -1.623502910860651072e-02 -4.467478566110073129e-02 -5.101376156185054994e-02 1.970990915494586285e-02 9.651731412980386199e-03 -2.485701569505436095e-02 -3.269266944566898495e-03 -3.672498033126848221e-02 9.380667548649733803e-03 3.026855547462036986e-02 -3.048031563344474545e-02 1.532312858865174376e-02 4.612045439182753392e-02 -4.563582055283879960e-03 1.078075991600347706e-02 7.911023757652529964e-02 2.473858444311809179e-02 -2.584309066533246879e-02 1.657908831330729207e-02 1.782898626257008179e-02 -2.768904954776402888e-03 2.835195863169073099e-03 -1.170136730280789579e-02 -4.486918398405701988e-03 -2.150606051913151948e-02 -7.503158793449924259e-04 -8.295969312598091769e-03 1.546870577886415906e-03 -2.327086156913700521e-02 -5.413997482669319350e-02 1.536791027840357371e-01 -4.729203387573404499e-02 -5.022270365360220756e-02 -8.264212334865132098e-03 2.569573743672337596e-03 7.460057268662444174e-02 1.360030371374125122e-02 -7.496886604682468508e-03 1.171642952492055363e-02 6.944900734095781937e-03 2.501128210716865169e-02 -2.712636856491669121e-02 1.022844226682924698e-02 -4.944715882656260802e-02 -1.106894865650741820e-03 2.176984886530038046e-03 1.008572423032369665e-02 2.925002722126628790e-02 -1.220671924572778837e-02 -5.008156862774478316e-03 1.524603103104587090e-02 1.552681454357531660e-02 -7.592289464710771929e-02 -3.337467894389139350e-02 -1.492464453634010646e-01 2.011105370163061012e-01 -1.215286628475011413e-02
-1.778115884234438351e-02 -2.909846760846001440e-02 -4.510596107504854374e-02 5.548738278674115315e-02 -1.137168592451539770e-02 -5.016397646442244396e-02 5.997352473472135695e-03 -9.682994984201836672e-03 1.986564246520899912e-02 2.014606873055634680e-03 -7.994173744937925832e-03 -2.549720078994446729e-04 -1.510031102768198338e-02 -3.035092546427863372e-02 -1.783005028554403570e-01 -1.348411886130058690e-01 6.721840114597140564e-03 -3.481519822806804221e-02 -2.019333212020589519e-01 8.231870854315105623e-02 5.045414591846763240e-03 -2.288146852283553384e-02 -4.636854333308912737e-03 1.599220592664978707e-02 -3.296808459793286461e-02 -1.504896802683132646e-02 1.031039151833505925e-02 -6.159827150012089220e-03 4.321116276019200397e-03 3.959961049040588293e-02 1.360757774061129022e-02 -4.705629227672304682e-02 -4.166295494819600986e-02 2.957964628309504677e-03 2.342625075836097387e-02 -1.345207002032082662e-02 -1.739872012739237389e-02 5.274498955658884353e-02 1.042778923845745926e-05 -2.731798735886478355e-02 2.470695403334129125e-02 -2.991201596986271805e-02 9.206598354676723273e-02 9.552013890469976658e-04 5.081394666415044170e-03 7.981010185674692389e-04 4.144377167120235489e-03 -6.174525997670427761e-04 1.361424895167273608e-01 3.399053073522966678e-02 2.002544787772063406e-02 3.565354115818264447e-02 1.067399007216790208e-01 9.673882469169199638e-02 3.131122994123756165e-01 -2.583348800391508022e-04 1.804345030897651012e-02 -3.489106975055047966e-02 1.712869476492626455e-02 -3.042984956796267182e-02 7.266405382822343356e-03 8.651223005625267165e-03 1.594652978152981404e-02 1.868296867341354833e-02 9.127559180997188090e-03 -4.274877809630079489e-02 -8.111131449679724386e-04 1.735987373285178062e-02 2.153311780892741903e-02 -4.986528177995680315e-03 -4.175053030707973067e-02 2.226698901028818789e-02 3.688947353068745827e-02 1.025688620533814210e-02 -9.018303157377571821e-02 -5.308391232800477658e-03 -1.741109079188429137e-02 2.309777283357427602e-01 1.884014077593052991e-02
-2.519987272158366945e-02 5.152273892883149631e-02 4.786726636372981569e-02 8.731062403659149013e-03 -2.046729441917787690e-02 1.493560553301442051e-01 -3.686958007896749129e-02 -2.115212701295906411e-02 -3.195023899983836981e-03 5.009959803593067550e-03 -1.848102413212350872e-02 9.349332528582710716e-03 -1.341828951803171466e-02 4.303675553548248073e-02 3.703774190564237956e-02 9.537852877458975753e-02 8.543767244704380745e-03 4.734542316346753571e-02 -2.070156104557137333e-01 2.086642256261808659e-01 1.873405397736588318e-02 1.461024174609522851e-02 -1.284624624670981791e-02 1.951875528364882886e-02 -7.101357581986918188e-02 2.401124727218075395e-03 1.316487665858623139e-02 -2.247507295265559896e-02 3.317152260421900312e-02 3.232688290109476947e-02 2.616717697099158607e-02 9.152241134340885834e-03 6.727459313184278034e-02 -1.987364297914886915e-03 4.110642847870880218e-02 3.744021113394463678e-03 1.657312844205597463e-02 2.086807108836840133e-03 2.873864840452673014e-02 -3.468444622558707058e-02 1.190278709867706591e-01 -5.638758960086891897e-02 -3.613973813687549469e-02 4.161747454965144047e-03 7.997922369119435729e-03 -2.079478588688747544e-03 -3.679924126040886451e-02 -7.243056910569592270e-04 -1.302814577273520708e-02 2.822267107016318208e-02 4.084116858698801783e-02 4.469381736207875960e-02 3.998831178340339632e-02 -7.407445884187385809e-02 2.591982348515272649e-01 3.926499991733205935e-04 2.096630925066876941e-02 -2.242099000545192886e-02 5.239743825185706055e-04 6.178639317512669982e-02 2.011021720870483087e-02 -1.915638612206573346e-02 1.155321800764752029e-02 3.662960076874148541e-02 -1.196453297887630027e-03 3.817772335666014261e-02 -3.684092106159282676e-03 1.211944223774685456e-02 4.823642012348349287e-03 -3.287842546166182614e-03 1.498596621123664090e-02 -6.904869839417202525e-03 2.248806780220631227e-02 1.181948140085709031e-02 -2.090597596242394895e-03 -6.667219215267987734e-03 -5.680852067424265600e-02 2.515123020153391953e-01 1.139696931508118669e-02
3.459988994362434012e-02 -4.595138888296960641e-03 6.191111853599000348e-02 -1.747670580540709034e-02 3.250893474185865412e-02 9.633999602317418892e-03 1.215750164904128884e-02 -3.070618399835178813e-02 -7.771089421938656878e-03 2.065054185599695877e-02 -8.202356841634913728e-03 3.163251714311204887e-02 -6.814254697448156317e-02 1.718009762048607753e-02 3.017570176045290126e-02 1.032085192781636296e-01 4.149031205140023271e-02 4.852467392467853247e-02 7.943564633941230246e-02 -9.073644481212573762e-03 5.410223959165159219e-02 -9.732325398482444961e-03 2.206022743536493330e-02 -3.744819175406250561e-02 4.166235566921088623e-02 1.252512567423141598e-01 -3.481948848958204418e-03 -2.114061478982679279e-02 -1.939002043294506261e-02 -5.768818894175778986e-04 -1.203432139715930431e-02 1.033285354508774179e-02 1.775425401654425958e-02 -3.927807427512370470e-02 8.339421110877058563e-02 -4.406391361907756321e-03 1.769898679639234085e-02 3.553082728894407100e-02 -3.571270301062551278e-03 8.468661997371751751e-03 -1.718299448463906504e-02 2.031119689502205658e-02 3.958712913788327292e-02 6.397596885745746086e-05 -5.887528253637733591e-03 5.133812113834293521e-04 4.552672001980154551e-03 -6.317212296243547055e-04 -8.655542927947285428e-03 -2.947086545754771907e-03 -8.348493087133071824e-03 -6.018980134914535436e-03 -2.953595318854777482e-02 2.761397925081908108e-02 -4.050706735595747260e-02 -7.365967503482111212e-03 -2.501246358903509714e-03 3.804813250515900330e-02 2.084830098660324458e-04 -7.636959975750972881e-05 -7.550705092860798481e-03 7.833640829493096827e-03 3.217184821415006168e-02 -1.780005916180248463e-02 1.339278230702922214e-02 3.585128598809497746e-02 -8.893445563153842826e-03 -7.565980065094644880e-03 1.220383159029560585e-02 2.874111282790497990e-02 2.578582962705226571e-03 -3.104331902886695634e-03 2.209339116890214269e-02 2.381231241949039942e-02 5.124761908600400373e-02 5.373908150227200628e-03 -5.550041055649679311e-01 -1.374439789181974847e-01 9.718165256807069496e-02
3.194144611090795477e-03 -2.731876300442895311e-02 -3.193872311475801778e-02 3.536802174928993514e-02 8.140292339524523441e-03 4.757715216168857675e-02 1.362643723199917240e-03 -1.161456415048250229e-02 -2.720763448040087844e-03 3.752696458022192899e-02 -6.859604445040370056e-03 -1.861735704115404649e-02 -1.126386835921652438e-02 -1.642428496277990174e-02 -1.534747838030522393e-01 -2.063113913362483176e-01 1.145769766971772331e-02 -2.125001819993485586e-02 -1.487148234399112423e-01 1.956967026529809750e-01 -7.808933142999919738e-03 1.903381762996254889e-02 -1.184472178112131770e-02 1.532660787391250910e-02 -2.381483290987591525e-02 4.149738764622181580e-02 -1.719223675856085482e-03 -9.322155415812959089e-03 1.660305842013441724e-02 3.394536589648596003e-02 6.937920726082644207e-02 -4.462641500795557631e-02 -2.609217408350592016e-02 9.472690370949160554e-02 2.927762135234251994e-02 6.431783324958259031e-03 -2.817853542127874561e-02 8.969718284969289274e-03 1.212429944217214943e-03 1.763564836966823729e-02 1.119598834571470386e-01 6.569923743692279716e-02 -1.263231107478547666e-02 2.766279725475157664e-04 -5.079396718719082640e-04 9.160229189264654714e-04 5.388639069782636022e-03 -7.365358701839178372e-04 -7.215245774505898990e-03 3.714155638910136836e-02 2.505757697928475553e-02 5.965625568156373085e-03 -2.102937476514869092e-02 1.051790856876774621e-01 2.642419719384581644e-01 1.287917678321518714e-04 1.480387221865650527e-02 4.417598501357286427e-03 -1.490492951281746463e-02 -2.586275763694758853e-02 2.196064409678559828e-02 -1.441636084719381122e-02 -3.201158550173776457e-02 -2.472939689676456609e-02 3.833815065006907809e-03 -1.230254076709985656e-02 1.400265718512534122e-03 -2.162373650458173854e-02 -5.432459689675255866e-03 2.035084290376354757e-02 6.755674603941730361e-02 -4.030362293015396676e-03 -4.027685427016413494e-02 9.939361679885008391e-03 1.064473582751329639e-01 -7.872546378680431861e-03 -1.907051466343244114e-02 -2.614480893997579991e-01 1.395803022023989481e-01
4.109082703211083126e-02 2.383760676923566205e-02 4.730925887554821019e-02 -5.601300745263439532e-03 9.892982301903371911e-03 -2.164991010679438721e-02 -4.316892594974953111e-03 -4.252274679949473446e-02 -1.196739917838697239e-03 2.963920992583295166e-02 -3.427640195363876319e-02 1.478290610134578610e-02 -1.123629862863134710e-01 -8.821377060880994728e-03 -7.598619423976329945e-02 1.130499493251129750e-01 4.057896064123041324e-02 4.855097895821981757e-02 -2.285384458518391615e-01 -2.548468023711570815e-02 1.204837025643969856e-01 4.430883317621027440e-02 -1.717847468245332215e-02 1.406487500700156351e-02 -8.905227630795789495e-02 -6.020374906984552604e-02 4.568902837042088973e-03 -4.069762325704495004e-02 5.377861872865837174e-03 6.810474470045106699e-02 3.365028667777460181e-02 5.103703401290472091e-02 -2.421461257677679293e-02 9.436662993153947798e-02 2.000784889972193406e-02 2.619368432420405082e-02 5.557113747220509409e-02 1.713928650978076632e-02 4.537703408052842780e-02 -2.451830471139071835e-02 5.653799497331111340e-02 1.088502974705970322e-02 7.085088772725739448e-02 2.030686161559508689e-03 -3.482862538483199634e-03 2.908741316915423218e-04 5.135092746507561451e-03 -7.921369553433440722e-04 -1.028267289997672126e-02 -1.924248098800741499e-04 4.936585123036833084e-02 -3.842452955304434536e-02 8.870466877711900844e-02 -5.306756677589056365e-02 -5.586827394528134233e-02 -1.331307602094178658e-02 2.191881232615069605e-02 -3.361880960603962770e-02 -8.906966420253351752e-03 -4.545873525108695863e-03 2.114474821076646471e-02 -2.604577869790608222e-02 -3.037957737514655754e-02 -2.669658135115240971e-02 2.899811976218349182e-03 -3.356916891812333770e-02 -3.036370466081995522e-03 -1.990321234427951808e-02 2.277996925855313437e-02 4.106517884247001121e-02 -3.178400636631521087e-02 -2.665436409603100330e-03 -1.755878849019409590e-02 1.754049721370930931e-02 1.119995886314690270e-01 5.127202648951367445e-03 -5.736292176562047818e-01 1.622924582713034317e-02 3.228700542617365249e-02
-6.883143313575619017e-03 9.636806981944226816e-03 5.805141323268220299e-02 1.605783750449034722e-02 -2.467786961735202352e-03 -4.971938797032338792e-02 1.702430554942340130e-03 -3.138893658691582073e-02 -7.892917153057860818e-03 2.761111112879979356e-03 -3.583977711104711222e-02 1.340814384825896044e-02 3.820864624834330748e-03 -1.900612002312052073e-02 2.102874062209704117e-02 5.261297678988611365e-02 -4.381089887089788248e-03 -3.139160946222711857e-02 -2.475938461877828234e-01 -1.689376974205767934e-01 -5.220301373510677356e-02 1.646029565308055123e-02 2.143608212356188508e-02 -1.980160965001338466e-02 -4.256222384538863035e-02 -1.774832125615256190e-02 -1.122423165997337401e-02 -9.456136814253404688e-03 -3.218127570908083795e-02 5.198676840444479280e-02 -2.195612112290185394e-02 -5.684430788085754332e-02 3.199533173413577486e-02 -1.143807559553093600e-02 6.583142335667660494e-02 1.006899329223381965e-03 -3.221033868828303282e-02 -9.479962390296588215e-03 -4.368190579565784347e-03 1.564004328787670789e-02 1.034259001254387300e-01 4.534817700135403140e-02 -8.118236430175161146e-04 -1.130606235716203429e-04 2.818388313259989359e-03 1.239320210686471659e-03 6.753041296631671041e-03 -6.597445083227431416e-04 -5.187400500688063923e-03 1.817374262678101565e-02 3.948451464659950665e-03 -6.837599865067263243e-03 -2.945845833813628967e-02 4.718827155711455973e-03 -6.937514961745110120e-02 1.121943690722143269e-02 -2.249365550040629928e-03 -2.760135466706221345e-03 -1.001353609873128006e-02 -7.301516863762180787e-03 8.293791338668886348e-03 1.662118328043540177e-02 -5.369156773727622872e-02 3.329053836084812090e-01 7.756838206634544819e-03 4.882445603641703824e-02 -1.001673353025762589e-02 2.017801219786358874e-02 3.612518128178773911e-03 4.435243085546158219e-04 8.259326634841903866e-03 -4.480980130789299389e-03 -2.503364664937066802e-02 8.860417097341487941e-03 -3.979917164205191982e-02 -4.833578230570792110e-04 -1.103833797299275665e-01 -2.778550264662250913e-02 6.687099430426116098e-02
2.618214327865773378e-02 1.886107243763261027e-02 7.496284073615096244e-02 2.501103790668887748e-03 -6.048752306488338303e-03 1.437478917332426359e-02 1.234732060995549427e-02 -1.208811622942022185e-02 -4.461652206871133050e-03 2.320767346738245723e-02 -7.009314114697563942e-03 -9.887524458073213007e-03 -4.286557672457952037e-03 3.421269475348249350e-02 1.013371857385106552e-02 1.569408432714911594e-01 9.645624604794997281e-03 5.926374095282122001e-02 9.287060726514963227e-02 -5.148949941759876220e-02 8.906561989400863660e-03 1.954183284236657436e-02 2.542116731808885532e-02 -1.821632157843612598e-02 2.211510714844773517e-02 5.731873759082158418e-03 -1.535452976416952844e-02 -1.878427827172309689e-02 3.450338779783112403e-02 2.291485809891323847e-02 2.027178144492461018e-02 3.012341503929502704e-03 1.554979765925136072e-02 -1.000157322817116917e-02 3.436774024655836479e-02 -4.653508696003031894e-03 5.623927766920982368e-02 8.637892994294744942e-03 -3.649795967686099169e-03 2.345821538071950901e-02 1.517646972963018238e-02 2.814264107962027514e-02 -2.137689755727410421e-02 2.806504157862693433e-03 1.523452664192226184e-02 7.444447245642721095e-04 3.962927773399795364e-03 -5.651647165172841427e-04 5.644685603642195237e-02 1.938179609374075666e-03 -1.138017497673574595e-02 -6.473300955601392695e-03 -4.154951261955191349e-02 1.641020683613318492e-03 1.574100366910760329e-01 -3.130795593448870468e-04 -7.848258157837292165e-03 -6.729086587985527897e-03 2.700301075730166672e-02 -1.653820641234196587e-02 -6.021227693855138799e-03 1.776170721949700895e-02 1.695868418470341046e-02 -2.231908085177024617e-02 1.159778625774990531e-02 -6.153362497726558300e-02 2.829581208041111184e-02 -1.659772405224086908e-02 1.060721600375374996e-03 5.141618402935140691e-03 -1.959898586446933572e-02 -5.456289082850798722e-03 3.862573593275601264e-02 -2.265296330958820742e-02 -5.600386980452497221e-02 -2.979698727263154455e-03 4.341997413885526069e-02 7.165962718049807660e-03 -1.610547441232128025e-03
2.920347325567907576e-02 1.956589387705970698e-02 -1.926629856931364945e-02 1.896907207674305247e-03 -5.674909641328761481e-03 -1.160432527268454679e-03 -3.534459069160700816e-03 5.835883769633266882e-02 -1.115876382110459267e-02 -5.299422976835192409e-03 -2.882591542934847401e-02 2.143629370549715585e-02 8.509681778484809445e-03 3.028711016626222871e-02 7.305613499089332052e-02 1.393266550303039752e-01 2.534212659620959859e-02 4.951110611425372371e-02 1.239792529460163190e-01 -2.147867709909286396e-02 1.225288859453939512e-02 2.945081237525740137e-02 1.486243129620889482e-02 -1.525226249239723837e-02 1.693161882566185383e-02 1.472507649558483546e-02 -3.144172149254556570e-02 1.283125737662972436e-02 1.953780006842817732e-02 -2.878280381356487783e-02 -2.459377268512243433e-02 5.873579164809928158e-03 1.693046594664101429e-02 -4.600100891244067458e-02 -5.098046450879072100e-02 -6.243457261158901796e-03 3.155229449440112577e-02 6.767560841035723251e-02 -8.090728797937008290e-03 -1.301219952037055080e-02 -2.106403093306267321e-02 7.555497634224091208e-03 8.884467439920507026e-02 5.837306082491698590e-04 -4.429899131610810954e-03 5.215301647850911250e-03 3.592197217613925242e-03 -8.704071904332628170e-04 -6.538453615907557220e-03 -4.666110137504210498e-03 2.911417559022616910e-02 -2.473101654463021742e-02 -1.772975176619938711e-02 2.853614542638045586e-03 -2.540326988842029482e-02 -2.791711971199257406e-03 -2.731183101974986316e-02 -1.768065830165187896e-02 6.500052976469411058e-04 -4.092791914075109144e-03 -8.208421709774758532e-03 -1.762893780463462706e-02 2.628735780736978292e-02 -2.331211367617250577e-02 1.608191089071295959e-02 -4.762506001556215257e-02 -1.464722167310649826e-03 -9.512073319570673105e-03 2.358416472214015444e-02 2.254644984731674334e-03 1.149317597700043499e-03 -5.413043739991175302e-03 1.350163563468764760e-02 3.067009019272589135e-02 3.454808666521241162e-02 -4.321890439092247911e-03 1.012361683891265657e-01 3.162533447655961616e-02 -9.690102133522658992e-03
-1.852452193828532092e-03 -2.828402748768274813e-02 6.708146794698517656e-02 -8.917555552983494338e-02 -9.573771347679338461e-03 9.430331290794939690e-04 -9.279335106943743458e-03 -9.184831098945099581e-03 -9.697308099260136538e-03 -2.698305995121579991e-03 -4.445240050663230857e-02 3.017584497395258900e-03 -7.068462384233726616e-03 5.945993660161747602e-02 -5.364909006179905543e-02 1.060279025114337498e-01 -1.882725039322709695e-02 -6.872926432443693390e-02 2.085894117533964587e-01 -6.707997185292371989e-02 1.384948080499176851e-02 1.592797875910957617e-02 -1.886849650624162697e-02 1.297864683996506445e-02 1.762934400311982550e-02 -3.757098540557361407e-03 1.521380868658202615e-02 -3.659578885417384946e-03 -1.654886044385372665e-02 1.533145537201857991e-02 -2.266929680538268613e-02 2.138480197614439290e-02 2.645071520016676128e-02 -1.991476772097045683e-02 -5.696884406397829947e-02 2.265866408721635156e-03 -2.524940272839255873e-02 -7.436885083706900636e-03 1.572875732042705588e-03 2.791648933226613047e-02 2.604726767153000069e-02 -3.075370489609702621e-02 -5.907324998209487546e-03 6.421489762293817755e-04 4.637089140114947911e-03 1.811161449232006563e-03 6.288573608404125249e-03 -6.399081080038508847e-04 4.714952842593458774e-04 -7.159254712048654726e-03 6.812688094866621580e-02 2.130975446371466062e-02 3.606259260015916290e-02 2.376133817252366800e-03 1.697885474922951887e-01 1.730514779414976667e-02 -5.487073791959161742e-03 -1.602788598693302572e-03 -2.974641932115822465e-02 -1.374142970384105954e-02 -2.014726317762313354e-02 1.553318353077201910e-02 2.160346129846424726e-02 2.298546793371162092e-02 -2.796195029823778880e-03 -1.845233796551863995e-02 -3.744018439951871807e-03 -9.139582994529911811e-03 1.547064387507906310e-03 -3.535702409079469460e-03 2.207860250855235920e-02 -3.658724055769425887e-03 -3.546658781912817582e-02 -3.606936765977269976e-02 -2.771460707102133339e-02 5.155644080102334947e-04 1.337124752265835687e-02 1.547692101350845728e-01 1.529264899334209504e-01
