3.326279379134121361e-02 4.880803858327313616e-02 -2.003707391691586515e-02 3.079187769244667305e-01 3.288724193010347102e-03 2.843068860755800648e-02 1.229295340319646462e-02 1.753015964599037024e-01 -2.718269348677059827e-01 2.775262189996535733e-02 -2.587588275739950705e-02 -6.487532753523853404e-03 1.401907176714935477e-01 1.093082618715054879e-03 -1.011745882923268357e-02 -6.835146503401432795e-03 -1.899187096619603110e-01 -1.641116894816197023e-03 5.116648328537275192e-02 3.165451367813203881e-02 4.558963310053354423e-02 -2.442336237984777531e-02 -3.470770200467782757e-02 7.274449386955919236e-03 3.753619239762831690e-03 -1.401534598255628483e-02 3.544777952269693305e-02 -3.633369498528533914e-02 1.549520303355580442e-01 5.657055852932642986e-02 2.297422624724695939e-03 4.571209166637456994e-02 -2.658202560654800498e-02 1.490573403380213331e-02 -3.111880654564844542e-02 -6.513794099872398380e-02 2.256232492658126754e-01 -7.712244698634690020e-05 -5.793413698049983129e-02 8.988448014363527305e-03 2.994904761197512630e-02 8.540776136694461229e-02 1.879099283060813030e-02 1.409551441203766853e-01 4.100788828312636192e-02 2.073930899083856194e-02 2.826925106185251488e-02 1.872680985395027559e-02 -2.022593756900479753e-02 -2.449634343184120457e-03 -2.390792338075364669e-03 2.176225655810849063e-02 2.268713018495005160e-02 -3.024359346047574351e-02 2.806244696189250185e-03 -3.433877797829582718e-02 -7.029408542747416465e-03 7.408183530351499305e-03 -8.989411206210990227e-03 -1.156167024545791747e-02 -7.330567964754208451e-03 2.299515550945240017e-02 -3.049960386952349500e-02 2.159921342904620734e-02 -4.658623038849769860e-02 -1.412032076536627644e-03 3.985441996376171830e-02 5.618054848740575147e-03 -1.770622068050069220e-02 7.972888826593697159e-03 1.944790064540737745e-02 9.449971790635346147e-02 -5.194365231317569359e-02 7.134523604160487517e-03 1.515469667959461718e-02 -3.786800867680479438e-02 1.913290771263274816e-03 -9.656526223431706468e-02 1.776614043557659881e-02 5.222843815049712200e-03 5.728285361545686072e-02 -2.048970580570820196e-02 1.200807768300716193e-02 7.986918684378213618e-02 2.093300887145638917e-02
4.507971669215944319e-03 -4.532276120006383663e-02 -2.505914066071755764e-02 -3.995571223803114774e-02 -3.329262052783969750e-02 -3.276208011460136210e-02 1.692463122893355862e-02 1.404582608913226491e-02 -4.188221242382834247e-02 -1.629764590579469222e-02 -1.260427725626621920e-01 -6.359381842702840903e-02 -6.180743646377158118e-01 1.250539442122167860e-02 -7.833763987080424873e-03 2.306784291452951274e-03 -1.683529131881758290e-01 -1.140896262225370291e-03 1.773602080243978640e-02 6.194686812190784708e-02 -2.476744530632659855e-02 2.331075889723437013e-03 -5.750219242973997336e-02 1.239944349196914035e-02 1.083623926920893564e-02 -2.388884035432815856e-02 1.766268361770070589e-03 -2.545655854720849792e-02 8.941782192701494547e-02 -9.347511174617930546e-03 1.809152432036800068e-03 4.862350522887640830e-02 -1.521082558990984324e-01 3.008069816289797842e-03 -4.615874962009955396e-02 3.082599265972595787e-02 -9.091261355312463266e-03 -8.226342983621950586e-03 -6.371073167980513541e-02 -2.711696999647913303e-02 -5.258223957598780196e-02 4.229394212702847905e-02 4.285021509639375809e-03 -8.884914701190166353e-02 -5.161297658486704854e-02 3.477881972658116577e-02 1.723911115311902234e-03 1.023054842926983919e-02 -1.117683666241781233e-02 -5.379716459673528940e-03 -7.525885693723683920e-03 -2.703759706107750072e-02 -1.659265266618182785e-02 -3.601854943273202769e-02 -4.304371784196557929e-03 -6.937238392998955339e-02 2.003947471520949389e-02 1.011792176738666484e-02 6.758285492311197351e-02 -2.709378218169562758e-02 3.864617573770975922e-02 1.826726440521651840e-02 5.483939477891661314e-03 1.613297486205135176e-02 -7.471159513006687958e-02 9.689183088890713016e-03 -8.028750803383152834e-02 -3.137573339073110139e-03 4.270770406038354970e-03 4.924590661440089723e-03 4.816385421694221319e-02 5.004066581590470991e-02 -9.158434487396910351e-02 -9.216943286636618531e-04 -3.439235279957657276e-05 1.500977649960985941e-02 -2.106060492953127500e-02 1.533135356462488885e-01 -4.062509198318918317e-03 2.621688132931209499e-03 -8.529484311472403102e-02 -7.705079680191989633e-03 -4.487806013323323434e-02 -2.199266694642561248e-01 5.157590534502475010e-02
4.011522724948456131e-02 6.092288956646847720e-02 -2.844744949452962177e-02 -2.685514380864053793e-02 -5.509935013461371434e-03 -6.161131132542216164e-03 -1.416760876041462986e-04 -4.024545500868657172e-02 1.403999087667460455e-01 5.398460495691005667e-02 3.297589045293975590e-02 5.960635781320407917e-02 1.707659663409443196e-01 1.450423089150089904e-02 -2.192622127613422581e-02 4.258776082118120171e-03 3.633959619259626711e-02 -6.101096380661043261e-02 1.465395139728194705e-03 1.090339522677424323e-02 -9.349452181419110053e-03 1.754467878326583172e-02 6.984636405384752472e-03 5.977975742974447329e-04 1.958975725801738177e-01 2.465009492970252764e-02 1.535239069499372798e-02 4.047930050939669427e-02 -7.765473791251224778e-02 6.804544359364693429e-03 -2.340904310998418239e-02 9.033259179407891748e-02 -3.888948642530560412e-02 -1.600286511417921276e-02 6.373592677065156864e-02 8.048974055915864012e-02 -3.251843393763227674e-02 1.444544592094514079e-02 -9.644449081884672037e-03 -8.132066424319357723e-03 -2.633195678486335151e-02 3.903399344048646968e-02 1.726332142677482195e-02 1.522743081451001512e-02 -1.349453268060210598e-02 3.177267639178920494e-02 -1.180860321118904627e-03 1.223449480341277321e-03 -1.342418720307768463e-03 3.564760743220951079e-03 -6.465769595343049715e-03 -1.651905390079012187e-02 2.695949675641928778e-02 -3.354152810102977583e-02 -7.127076332074392707e-03 -3.529745549998330664e-03 2.882290382595590478e-02 5.643037612295359433e-03 -8.532757580951261245e-03 2.042108799470785524e-03 3.750053550637397898e-02 -2.597677098398487594e-02 -1.202541225374646056e-01 -2.299295278638909257e-01 4.404784782531669107e-02 -7.425815907180680943e-03 1.085175811973315280e-01 1.589995057935153153e-02 8.241966357947307087e-03 3.604585612773296074e-03 7.284440289411872604e-02 8.813655680466647713e-02 9.496215483778101818e-02 -7.688347096020061583e-03 9.801206627468247307e-03 1.315385274135741182e-02 1.050262730157735941e-01 7.053834066851358275e-02 2.485112556571462787e-03 -1.992588799500276051e-02 4.190721318791740951e-02 6.223821711576667248e-02 3.955484882425170517e-02 7.654352054475499489e-02 7.894745047124233223e-03
6.249459560161619437e-02 4.182998837405468157e-02 1.196981867579334502e-01 1.810948866578823979e-01 -2.895133566714257548e-02 -3.509984821485999384e-02 1.794453436483075745e-02 2.416546624428813628e-01 -1.432807075669360886e-01 -4.422919664761865849e-02 -1.068636155453433698e-02 2.391014184513402807e-02 2.582935083335605175e-01 -2.131725804146005279e-02 1.255738703261030931e-01 -8.902402348865759429e-02 -1.261225969581395157e-01 1.611186234322853628e-01 3.114166552741884017e-02 -1.202721514255949420e-01 8.204352157010244562e-02 -3.823767313393466611e-03 9.976848899360644951e-04 -2.297384045098031097e-02 3.860384514724770483e-02 2.468620744295018515e-02 2.318723593776780140e-02 -3.980043025340495276e-03 1.747294598416401501e-01 4.703772227307232573e-02 -8.942904188965247747e-03 3.016265247099357560e-02 1.617390232171195610e-02 1.513105189045573819e-02 -4.796157701793776762e-02 4.158002259133475320e-02 1.427656164659420746e-01 6.126545603491109250e-03 2.951767580326788432e-01 9.321909776760872388e-03 -3.516427874642677476e-02 -1.016001674462037180e-01 -1.267111673393182987e-02 -2.108607616178421670e-02 -8.481420380044096818e-03 -1.258075444240343808e-02 -8.403990962535497558e-03 -6.672179066602823561e-02 -1.273179726511582165e-03 -2.590076512839157609e-03 1.675172190336768341e-02 2.083217982197338100e-02 1.782931038605789758e-03 -5.869928620438104316e-02 -1.124919369890693211e-03 5.833492077861972269e-02 3.786969693722731876e-03 1.314677619809853822e-02 -8.578328639536498548e-05 -1.378999452413859524e-02 2.510861087629904370e-02 3.349788933163892757e-02 -4.980250324694798260e-03 2.828379405978993788e-02 6.798248738479056863e-02 1.277930778702999169e-02 -1.328997888680774099e-02 -1.354562626913511508e-02 -1.956959277831272007e-02 8.392025789809210226e-03 1.234709565039573270e-02 2.869408822484048605e-02 -2.959867907104584209e-02 -1.322269334644363267e-03 8.033167994568095327e-03 3.375884064094227671e-02 4.894944168836366100e-02 -5.237479066142429474e-02 2.445890525383881409e-02 -1.023717230301826597e-02 -1.450447315405986037e-01 -7.300995149579057875e-02 3.666997549900313791e-02 -3.783340399797466280e-02 3.575266176969468107e-02
-2.871027191593846211e-04 2.741834643152898932e-02 -1.463222329871016747e-02 2.251008150778137373e-02 5.037890365019802308e-03 1.654798638561518626e-02 1.040299713041260427e-01 1.753667258002506169e-01 -4.560389845999453934e-02 -7.053351551041095457e-02 -4.918140147864004386e-02 1.048587759112676737e-01 2.405054247337007622e-01 6.080635550318801846e-03 -2.615716453942828774e-03 1.500505517647628996e-02 4.707317574722531123e-02 5.499114127508218652e-03 2.281804450217080407e-02 7.458719393893536997e-02 5.298615344103176084e-02 1.259091574220563782e-04 -6.693317166774866156e-02 3.139771082512663011e-04 -9.489533911586670381e-03 -2.779331851520954952e-02 -2.240447269940516392e-02 -2.381915863091185054e-02 -5.224262282189084949e-02 1.915211128146079682e-03 -7.564374987567889889e-03 -1.968733113388312223e-02 -8.334880663591563016e-03 -2.798001597386262293e-02 5.047579879083680110e-02 -1.886823794266651727e-02 -1.985008882424053184e-02 -9.421724245781816151e-03 -6.212310476957277894e-02 3.712769533271749467e-02 -2.525239414101820498e-02 -4.523552981340249468e-02 4.451722063377172578e-02 -5.206158548293501886e-02 -1.691619827774682935e-02 -9.061936725886276037e-03 2.870644479040194291e-02 9.513626422370545510e-03 4.338199602949800726e-02 -2.219130374120901941e-03 1.538000933662544284e-02 2.259605398442977170e-02 -6.160837888459143883e-04 -1.012225489885885087e-02 -3.532223286745561890e-03 -3.934009723885611293e-02 8.018529467490129875e-03 9.591204678934933323e-03 -5.134757842947946897e-03 2.065743716408324424e-02 6.434031356972180760e-02 -9.990897405365765579e-03 1.553430053092184036e-02 3.541882553928873967e-02 -1.039139751499926732e-02 3.857297450717493692e-03 1.987680102191873022e-02 -6.483717159774802716e-03 4.293556533409504522e-03 8.373308147667497467e-03 2.255537908228190391e-02 1.054918669417168609e-01 2.014805531764149171e-01 9.040791601084851442e-03 1.035472846064621269e-02 2.361339630789053429e-02 -1.739397531042407088e-02 -6.036404583682717512e-02 5.740849498446046716e-03 4.065618988065777817e-02 5.548087109357030533e-02 -1.726631181480514296e-02 1.128832085538539372e-02 1.436774021602301998e-01 9.501233867660460741e-02
-1.983199812353166405e-02 1.166963200119003168e-02 -4.073035945761063065e-02 -7.330511213538946913e-02 -5.123979910220641948e-02 -8.636847105681829187e-03 3.766914014877292133e-02 -3.845838863479545539e-03 -7.406534546916858364e-02 -1.514697261754382740e-01 -4.242235247821190408e-02 -1.090462221970367636e-02 1.300171004356627524e-01 1.510696885685044837e-02 -1.598041939011983839e-02 4.312966123529663603e-03 3.708646228364409492e-02 6.680658111095897148e-03 -4.108797803882698746e-02 -2.435984212479067046e-02 -2.641037608568908360e-02 1.234339679768788230e-02 3.469279615117704108e-02 6.337536430079766456e-03 1.143888971424193365e-02 -6.583918096804929065e-02 -2.322681420169351446e-02 -7.125419368686845834e-02 -1.907288084492450297e-01 -1.756880892691262130e-02 -9.545763186190952057e-03 3.397743979872863695e-02 3.444796986051210270e-03 -4.246908831205915835e-02 -2.677760005982414773e-02 -6.413176057836864064e-02 -4.865939510250215025e-03 -6.357388792500934249e-02 -6.271064892557409731e-02 2.650187857829530355e-02 -9.683198093165730491e-02 7.123966446298421462e-02 -6.483107044471953136e-03 -1.285182146482816423e-01 -1.507641828053525937e-02 -1.768541593449310043e-02 -4.896124633331543421e-04 9.018333670948499789e-03 -4.854069169173946471e-03 -5.400207290541668599e-03 6.527642315805563290e-03 -3.474436106314265221e-02 -3.265822831038112713e-03 -5.408395454914561445e-02 -1.554246366435210747e-02 4.426998032567367597e-02 1.083799064276322506e-02 -5.803146704572543883e-03 -1.876304265290243758e-02 -1.367761700979826939e-02 -5.129721098267518709e-02 1.697725130747875302e-02 1.387069200455010205e-02 -3.525075776672432874e-03 3.359046538429499851e-02 2.484919990753683885e-03 3.914557405223541287e-02 -2.129915005987289417e-02 3.790312890002810273e-03 -5.123149010240602569e-02 3.906303983430314819e-02 -9.805521258929443540e-02 1.332056274024494280e-01 7.305814190340006661e-03 -2.099510018778090372e-03 1.464605843537607026e-02 -3.150460375838157190e-02 -1.420238945151155452e-01 -7.083897491273605587e-03 6.424489577779714071e-03 -7.353058973566565029e-03 1.959819909071241692e-02 -2.735144277830371326e-02 -2.590285637472718172e-02 1.008341253917602841e-02
-2.002520199995093050e-02 -6.122922917248528607e-02 -2.400122216866908478e-02 -1.452127278321343855e-02 1.295231360880085870e-02 3.486089718012499658e-03 -2.166837979776906759e-02 -4.735906837309660639e-02 4.124926847200158231e-02 1.488096542891505399e-02 4.611468298964004064e-02 -2.900124562373092296e-02 -5.813997318545812698e-01 -4.155261074042988258e-03 -9.460159725474979672e-03 -1.556479145190480234e-03 6.091635065307282604e-02 5.038525710127651769e-02 -4.132870939992371040e-02 -5.332683358875938556e-02 -3.901102440581663208e-03 -3.169327460855538708e-02 7.303174026909052541e-02 3.656834032563926334e-02 -9.785501488857838159e-02 3.598222450985287535e-02 -2.250641272581247604e-02 6.588487549314325786e-02 -8.817393739807169450e-02 2.288137851044366906e-03 -1.450443393242444381e-02 6.113785048717718801e-02 4.238991789928560350e-02 -1.159760082527858290e-02 1.629453015430641985e-02 -2.634819009229564385e-02 -2.486124170211247500e-02 1.898241367129357635e-02 -3.198360627149263169e-02 -2.545401189530818731e-02 -9.457612640437847509e-03 -1.661070316681947934e-01 -5.200088401157838824e-02 -2.629642145374018469e-02 8.787603068810451168e-02 3.572502726098305409e-02 1.124668024859666734e-03 8.220048777145517408e-04 -4.600589849258456508e-03 -1.592864724101956952e-02 7.545494657613459159e-03 -2.440306542348295513e-02 -2.095133604118739300e-03 1.708417476287356351e-02 -1.093588847046637023e-02 2.519431704193926189e-02 -9.082768835255504436e-02 6.696222511815546480e-03 4.894622315053182710e-02 1.726275122413869698e-02 -3.842319271743745157e-02 -8.184500913220427165e-02 2.270789821441165229e-02 2.605550421501427044e-02 3.254497252937651325e-02 -1.118532172578957408e-03 -9.297006157512130442e-02 3.776456135483991297e-03 -3.827813982392135744e-02 5.707769757352498113e-03 4.902809628479682519e-02 -1.622076824773200365e-01 6.501099747642612170e-02 4.692863905307765628e-03 1.473058026149875327e-02 1.097374407260743104e-02 -2.799029222727873051e-02 -9.466869199190652839e-02 -1.369947792278532368e-02 1.951981619958802379e-03 1.539879510710760388e-02 -1.298087771070484051e-02 -1.579316211330941341e-02 -6.151104958905088960e-02 -1.519469883576586300e-01
1.068987547263550164e-02 3.028192104714876737e-02 -2.606609323939261882e-02 -1.548185234992951499e-02 -4.344833970244849769e-02 2.591168128190680930e-02 -4.957594505625159687e-02 -2.771451032507002074e-02 -4.194206230399734336e-02 -5.136369646813163103e-02 -5.305371462391641341e-02 -2.604223270346989888e-02 2.024476275924396995e-01 1.753032044703514702e-02 -6.254048401118691980e-02 1.617437909184446868e-02 6.476066438088555477e-02 -5.394745650135525372e-02 -1.663060356239461773e-02 6.145060450094141924e-02 -2.579573018938862219e-02 1.222487160386920724e-03 -8.880421319647890943e-02 -6.846966083024826934e-03 -1.053386520798933745e-01 -3.078657402217269135e-02 7.605231145208577424e-03 -4.333637233800363697e-02 5.028408081077702374e-02 -8.513684698541775300e-03 -7.330842270289118952e-03 2.364467037138377400e-02 -3.716628788988061288e-02 -2.909814900946406518e-02 -3.621016223953073959e-02 7.874800805837875450e-02 -2.297512516675727021e-02 3.275392272628604995e-02 -8.510508119089713053e-02 9.564484016962594357e-03 -6.260278513782970011e-02 -7.684464111058662839e-02 1.092516880816282038e-02 -8.358571429306843603e-02 4.044658573721742617e-02 1.828702531919036353e-02 9.447829124213922604e-04 -3.695932897592487613e-03 1.071996666990404808e-02 -2.462181568646725546e-03 -7.034903551857128040e-03 -3.617987289356748570e-02 8.664907065561774230e-03 -2.229978953762479232e-02 -6.476312594597622352e-04 -7.689633369382839478e-02 -6.255055472084480699e-03 1.292102093591382915e-02 -7.887867428277857418e-03 -2.012361952179030425e-02 2.337554653623041823e-02 2.593844295366331404e-02 8.021924830685049981e-03 2.045932354413416629e-02 -9.879392624221976227e-02 -9.245502756260676538e-04 1.940525012394748658e-02 -3.467312783214651292e-03 5.467527682785847630e-03 6.156680015369544491e-03 -9.715827094054685364e-02 8.343893419153378121e-02 -7.180458457355330670e-02 -3.839095142405321744e-03 -1.409301144642565893e-03 -3.576016762219219602e-02 -2.711004190823911031e-02 -1.012637045629022209e-01 4.608089445310627023e-03 2.020183379025227485e-03 -9.254631670124599530e-02 -3.393727496545048683e-02 -3.550277957017305974e-02 -6.410719330018305184e-02 7.288901951052063899e-03
1.548962402167020948e-02 -6.018900696036520725e-02 -2.530136919664188397e-02 -6.810532268664615078e-03 1.021636750574970651e-02 -1.179199458033375857e-02 2.760885843956866273e-02 5.217158655489689822e-02 1.076847011548837801e-01 3.904475647958614848e-02 3.861964322231246916e-02 2.770795417171028827e-02 -4.626970427101607664e-01 -1.639454087128178195e-02 -4.918957069626041755e-03 -1.504898100902604587e-03 5.542955962473739701e-02 3.766782090323883558e-02 3.138388864666825234e-02 7.855879568777719008e-03 -7.568855983677638677e-03 1.505813182805027135e-02 9.941674535262781665e-02 -1.924244949475492975e-02 4.013587536500625580e-02 5.026435603552991543e-02 1.964767832394274244e-02 6.077467271290654810e-02 -2.983797580720905229e-02 -1.804502277238643430e-03 1.500734355054751668e-02 6.654296076854385178e-02 7.064780163262281143e-02 -4.210918408467760610e-03 -2.241683913154887166e-03 -2.894594252679758353e-02 1.248329384799212391e-02 4.061029453133233047e-03 -9.578545608109976378e-03 -3.142096853606530377e-02 -2.793078456716981128e-02 7.593951737181099670e-02 1.850225238641625691e-02 1.653292987583051266e-01 2.223963542800570792e-01 5.063451285608801949e-02 2.308728066107619721e-03 3.900536432357789782e-03 -1.554603127435263618e-03 -4.009264678488020338e-03 -1.417203893655104470e-03 2.443746448089975827e-03 7.323748768538732370e-03 2.531388129248477933e-02 1.999518022641721005e-03 1.684414731281205085e-02 4.162128979906199594e-02 -3.147808085670712047e-02 6.459376285423655550e-02 -8.936103514339101619e-03 3.330494163142080910e-02 -1.569956591773889396e-02 2.522149855248622535e-02 2.531196483128278149e-02 -4.422113376102995708e-02 8.056133830319982085e-04 -7.987750392067226313e-02 -3.820846889421040428e-03 1.302621480722830627e-02 -7.057023637983214377e-04 6.403498691860320946e-02 1.690196814852200635e-01 -3.140136565726179413e-02 3.443212263687643084e-03 -7.682316352760795199e-03 -9.876565941700189699e-02 -1.455574295807796417e-02 -5.886824397108318674e-02 3.477743694947601355e-02 1.380629694996951713e-02 1.944888919201763142e-02 -1.196087606464369194e-02 2.935246579959038815e-02 8.312049669308645139e-03 1.798600794117379553e-01
-6.260133228244028902e-02 1.196673131887435008e-02 -2.564711325847891452e-02 -2.566187874031208502e-02 8.206623537460856765e-03 -4.854095898725015526e-03 3.409032926358082638e-02 -2.087235603975414952e-02 2.535869053506788900e-03 -6.374508510483810342e-02 -4.547261717109221668e-02 -1.749328343516976317e-02 2.042372855339066318e-01 2.457380126921555191e-03 2.863936397576232547e-04 2.567555540231188354e-03 6.361099126570490814e-02 -5.747405820500704754e-02 1.152688738741084254e-02 -2.977136229992844926e-02 -2.332594563727619086e-02 8.599255947470555231e-03 2.536297602451727598e-02 3.979780432833384513e-04 3.111013603557361354e-02 -4.320568261918068809e-02 1.166645959431485136e-02 -2.431229066537721195e-02 4.270883635687054009e-02 -5.507074393704861938e-03 1.924824504680131346e-02 5.277066372461292759e-02 -3.528267863429746659e-02 1.275901101319878560e-03 1.598933025320352450e-03 -4.494168111173323793e-02 -5.769783930072809597e-02 -1.772139780757362587e-02 -9.735283831058157145e-02 1.538063067476196262e-02 2.526401024025298203e-01 3.644455793676742994e-02 -7.145029252207253352e-04 -9.345093676305636643e-02 4.434180019368732378e-02 -8.557344351091741852e-02 -1.491449169615731993e-03 -5.656773541687436582e-03 1.528373048560519552e-02 1.775725480260839911e-03 4.755954941761741462e-04 -3.426222269223409833e-02 1.623061358970594864e-02 4.267769778626580562e-04 6.638601836009502561e-04 -8.319708221653832059e-02 -9.972094624580258096e-03 -5.748933499522427236e-03 -2.360420880009549832e-02 5.722579377030276131e-03 5.173807926517371390e-03 -2.514725039836026091e-02 -6.781185583534224404e-02 6.042038902900562919e-03 -8.911148617399931859e-02 -8.904478103751049811e-03 2.256121720038342313e-02 1.584330527151154276e-04 -1.200832155230882256e-02 8.460439780258607878e-03 1.779025718301978712e-02 -1.095246712098147807e-01 -8.396523015219460595e-02 -9.413352667214578123e-04 -1.063894851384816591e-02 2.263129293260181252e-02 -3.371394090872877752e-02 -9.163881476408240745e-02 -5.028568840320910048e-04 -4.465742543299099782e-02 3.191058862638242177e-02 4.820350699017490748e-02 -3.171085465791603341e-03 -1.919115882408017060e-01 8.149537888797937779e-02
